time,speed_sensor,flex_sensor,action_time,record_time
0.0191487,0.319375,11492.7,None,
0.0309281,0.319375,11492.7,None,
0.0427589,0.319375,11492.7,None,
0.0565835,0.319375,11492.7,None,
0.06977721,0.319375,11492.7,None,
0.08375581,0.319375,11492.7,None,
0.09780331,0.289085,11350.73,None,
0.1107066,0.289085,11350.73,None,
0.1254087,0.289085,11350.73,None,
0.1410378,0.289085,11350.73,None,
0.1539848,0.289085,11350.73,None,
0.1720416,0.289085,11350.73,None,
0.1805247,0.289085,11350.73,None,
0.1935218,0.26047,11778.73,Inhale,
0.2084772,0.26047,11778.73,None,
0.2225239,0.26047,11778.73,None,
0.2362063,0.26047,11778.73,None,
0.250168,0.26047,11778.73,None,
0.2643481,0.26047,11778.73,None,
0.2780959,0.26047,11778.73,None,
0.2918413,0.26047,11778.73,None,
0.3069688,0.269871,11139.06,None,
0.3267876,0.269871,11139.06,None,
0.3372765,0.269871,11139.06,None,
0.3462782,0.269871,11139.06,None,
0.3598013,0.269871,11139.06,None,
0.3739597,0.269871,11139.06,None,
0.3887105,0.269871,11139.06,None,
0.4029408,0.251485,11139.06,None,
0.4269971,0.251485,11139.06,None,
0.4436488,0.251485,11139.06,None,
0.4581366,0.251485,11139.06,None,
0.4762629,0.251485,11139.06,None,
0.4853593,0.251485,11139.06,None,
0.4994358,0.251485,11139.06,None,
0.5130466,0.21714,10998.79,None,
0.526826,0.21714,10998.79,None,
0.5424919,0.21714,10998.79,None,
0.5544931,0.21714,10998.79,None,
0.5684122,0.21714,10998.79,None,
0.5824133,0.21714,10998.79,None,
0.5957695,0.21714,10998.79,None,
0.6099024,0.201149,11635.37,None,
0.6289492,0.201149,11635.37,None,
0.6377464,0.201149,11635.37,None,
0.6513762,0.201149,11635.37,None,
0.6654843,0.201149,11635.37,None,
0.6792032,0.201149,11635.37,None,
0.693102,0.201149,11635.37,None,
0.70695,0.201149,11635.37,None,Yes
0.721339,0.193547,11350.73,None,
0.7346447,0.193547,11350.73,None,
0.7502563,0.193547,11350.73,None,
0.7625488,0.193547,11350.73,None,
0.7816482,0.193547,11350.73,None,
0.790996,0.193547,11350.73,None,
0.8040607,0.193547,11350.73,None,
0.8174792,0.193547,11139.06,None,
0.831488,0.193547,11139.06,None,
0.8456203,0.193547,11139.06,None,
0.859282,0.193547,11139.06,None,
0.8732995,0.193547,11139.06,None,
0.8874043,0.193547,11139.06,None,
0.9011554,0.193547,11139.06,None,
0.9153606,0.178695,11492.7,None,
0.9341419,0.178695,11492.7,None,
0.943032,0.178695,11492.7,None,
0.9587631,0.178695,11492.7,None,
0.9703658,0.178695,11492.7,None,
0.9845344,0.178695,11492.7,None,
0.9990606,0.178695,11492.7,None,
1.012572,0.178695,11492.7,None,
1.027005,0.185924,11635.37,None,
1.042156,0.185924,11635.37,None,
1.055161,0.185924,11635.37,None,
1.067709,0.185924,11635.37,None,
1.086383,0.185924,11635.37,None,
1.094862,0.185924,11635.37,None,
1.108631,0.185924,11635.37,None,
1.123881,0.185924,11850.67,None,
1.138448,0.185924,11850.67,None,
1.150743,0.185924,11850.67,None,
1.16649,0.185924,11850.67,None,
1.178257,0.185924,11850.67,None,
1.191921,0.185924,11850.67,None,
1.206677,0.185924,11850.67,None,
1.220687,0.185924,11850.67,None,
1.239151,0.178695,11706.96,None,
1.248598,0.178695,11706.96,None,
1.262228,0.178695,11706.96,None,
1.275747,0.178695,11706.96,None,
1.290406,0.178695,11706.96,None,
1.303999,0.178695,11706.96,None,
1.31782,0.178695,11706.96,None,
1.331524,0.193547,12067.57,None,
1.345244,0.193547,12067.57,None,
1.359057,0.193547,12067.57,None,
1.374768,0.193547,12067.57,None,
1.392128,0.193547,12067.57,None,
1.400858,0.193547,12067.57,None,
1.414969,0.193547,12067.57,None,
1.428905,0.164411,12067.57,None,
1.442476,0.164411,12067.57,None,
1.456579,0.164411,12067.57,None,
1.470276,0.164411,12067.57,None,
1.484218,0.164411,12067.57,None,
1.498428,0.164411,12067.57,None,
1.512325,0.164411,12067.57,None,
1.526457,0.164411,12067.57,None,
1.545839,0.185924,12213.05,None,
1.554021,0.185924,12213.05,None,
1.567451,0.185924,12213.05,None,
1.583581,0.185924,12213.05,None,
1.595611,0.185924,12213.05,None,
1.608908,0.185924,12213.05,None,
1.623693,0.185924,12213.05,None,
1.636974,0.17145,12213.05,None,
1.650713,0.17145,12213.05,None,
1.665008,0.17145,12213.05,None,
1.678636,0.17145,12213.05,None,
1.697243,0.17145,12213.05,None,
1.706842,0.17145,12213.05,None,
1.720659,0.17145,12213.05,None,
1.734173,0.164585,12286.07,None,
1.74887,0.164585,12286.07,None,
1.762474,0.164585,12286.07,None,
1.775532,0.164585,12286.07,None,
1.791975,0.164585,12286.07,None,
1.804068,0.164585,12286.07,None,
1.817866,0.164585,12286.07,None,
1.831722,0.164585,12286.07,None,
1.850228,0.14469,12876.71,None,
1.859432,0.14469,12876.71,None,
1.873616,0.14469,12876.71,None,
1.887618,0.14469,12876.71,None,
1.900877,0.14469,12876.71,None,
1.914686,0.14469,12876.71,None,
1.928989,0.14469,12876.71,None,
1.942507,0.14469,12579.93,None,
1.956595,0.14469,12579.93,None,
1.978293,0.14469,12579.93,None,
1.986342,0.14469,12579.93,None,
2.004506,0.14469,12579.93,None,
2.012924,0.14469,12579.93,None,
2.025228,0.14469,12579.93,None,
2.039373,0.14469,12579.93,None,
2.052103,0.14469,13101.25,None,
2.067264,0.14469,13101.25,None,
2.081501,0.14469,13101.25,None,
2.094224,0.14469,13101.25,None,
2.108677,0.14469,13101.25,None,
2.123143,0.14469,13101.25,None,
2.136677,0.14469,13101.25,None,
2.155962,0.132372,13251.88,None,
2.164888,0.132372,13251.88,None,
2.17864,0.132372,13251.88,None,
2.192096,0.132372,13251.88,None,
2.208227,0.132372,13251.88,None,
2.220465,0.132372,13251.88,None,
2.234057,0.132372,13251.88,None,
2.2483,0.120739,13251.88,None,
2.262263,0.120739,13251.88,None,
2.275556,0.120739,13251.88,None,
2.290487,0.120739,13251.88,None,
2.308991,0.120739,13251.88,None,
2.316985,0.120739,13251.88,None,
2.331064,0.120739,13251.88,None,
2.345149,0.120739,13251.88,None,
2.359124,0.120739,13251.88,None,
2.373019,0.120739,13251.88,None,
2.387359,0.120739,13251.88,None,
2.400957,0.120739,13251.88,None,
2.416834,0.120739,13251.88,None,
2.428199,0.120739,13251.88,None,
2.442512,0.120739,13251.88,None,
2.461457,0.115251,12653.84,None,
2.470238,0.115251,12653.84,None,
2.483938,0.115251,12653.84,None,
2.498482,0.115251,12653.84,None,
2.511705,0.115251,12653.84,None,
2.525853,0.115251,12653.84,None,
2.540223,0.115251,12653.84,None,
2.553627,0.115251,12653.84,None,
2.567658,0.104611,12579.93,None,
2.581613,0.104611,12579.93,None,
2.595165,0.104611,12579.93,None,
2.613935,0.104611,12579.93,None,
2.624853,0.104611,12579.93,None,
2.637005,0.104611,12579.93,None,
2.650414,0.104611,12579.93,None,
2.665078,0.13853,13251.88,None,
2.678892,0.13853,13251.88,None,
2.691912,0.13853,13251.88,None,
2.706561,0.13853,13251.88,None,
2.720187,0.13853,13251.88,None,
2.733987,0.13853,13251.88,None,
2.748683,0.13853,13251.88,None,
2.767343,0.21714,13026.21,None,
2.775776,0.21714,13026.21,None,
2.790061,0.21714,13026.21,None,
2.804812,0.21714,13026.21,None,
2.817667,0.21714,13026.21,None,
2.833185,0.21714,13026.21,None,
2.845501,0.21714,13026.21,None,
2.859528,0.21714,13026.21,None,
2.873558,0.340724,12951.37,None,
2.887333,0.340724,12951.37,None,
2.901536,0.340724,12951.37,None,
2.921508,0.340724,12951.37,None,
2.929824,0.340724,12951.37,None,
2.942678,0.340724,12951.37,None,
2.956265,0.340724,12951.37,None,
2.970513,0.544523,12653.84,None,
2.983975,0.544523,12653.84,None,
2.998076,0.544523,12653.84,None,
3.011874,0.544523,12653.84,None,
3.025906,0.544523,12653.84,None,
3.04188,0.544523,12653.84,None,Yes
3.053582,0.544523,12653.84,None,
3.072725,0.544523,12653.84,None,
3.081734,2.001798,11563.95,None,
3.095853,2.001798,11563.95,None,
3.109547,2.001798,11563.95,None,
3.12369,2.001798,11563.95,None,
3.137161,2.001798,11563.95,None,
3.150718,2.001798,11563.95,None,
3.165581,2.001798,11563.95,None,
3.179437,4.147053,11421.63,Exhale1,
3.193525,4.147053,11421.63,None,
3.207509,4.147053,11421.63,None,
3.226808,4.147053,11421.63,None,
3.238452,4.147053,11421.63,None,
3.24813,4.147053,11421.63,None,
3.262013,4.147053,11421.63,None,
3.27526,4.042184,11350.73,None,
3.28969,4.042184,11350.73,None,
3.303741,4.042184,11350.73,None,
3.31783,4.042184,11350.73,None,
3.331357,4.042184,11350.73,None,
3.345381,4.042184,11350.73,None,
3.359114,4.042184,11350.73,None,
3.377922,4.042184,11350.73,None,
3.387084,2.78447,12140.22,None,
3.400834,2.78447,12140.22,None,
3.414841,2.78447,12140.22,None,
3.429127,2.78447,12140.22,None,
3.444701,2.78447,12140.22,None,
3.456983,2.78447,12140.22,None,
3.470343,2.78447,12140.22,None,
3.484404,2.429456,11922.79,None,
3.498935,2.429456,11922.79,None,
3.512731,2.429456,11922.79,None,
3.530929,2.429456,11922.79,None,
3.540372,2.429456,11922.79,None,
3.553553,2.429456,11922.79,None,
3.568094,2.429456,11922.79,None,
3.582065,2.035627,11995.09,None,
3.595581,2.035627,11995.09,None,
3.60973,2.035627,11995.09,None,
3.623668,2.035627,11995.09,None,
3.637405,2.035627,11995.09,None,
3.652403,2.035627,11995.09,None,
3.666396,2.035627,11995.09,None,
3.685518,2.035627,11995.09,None,
3.694044,1.685371,11778.73,None,
3.706989,1.685371,11778.73,None,
3.720064,1.685371,11778.73,None,
3.733792,1.685371,11778.73,None,
3.748328,1.685371,11778.73,None,
3.762405,1.685371,11778.73,None,
3.775531,1.685371,11778.73,None,
3.790159,1.511514,11778.73,None,
3.803966,1.511514,11778.73,None,
3.818395,1.511514,11778.73,None,
3.836991,1.511514,11778.73,None,
3.846079,1.511514,11778.73,None,
3.861159,1.511514,11778.73,None,
3.873201,1.511514,11778.73,None,
3.887151,1.511514,11778.73,None,
3.900774,1.402192,11706.96,None,
3.91475,1.402192,11706.96,None,
3.929234,1.402192,11706.96,None,
3.943501,1.402192,11706.96,None,
3.956923,1.402192,11706.96,None,
3.970609,1.402192,11706.96,None,
3.989203,1.402192,11706.96,None,
3.998645,1.323351,12140.22,None,
4.012789,1.323351,12140.22,None,
4.026451,1.323351,12140.22,None,
4.040283,1.323351,12140.22,None,
4.053601,1.323351,12140.22,None,
4.069792,1.323351,12140.22,None,
4.082038,1.323351,12140.22,None,
4.095626,1.174652,11350.73,None,
4.109557,1.174652,11350.73,None,
4.123692,1.174652,11350.73,None,
4.142465,1.174652,11350.73,None,
4.1508,1.174652,11350.73,None,
4.165544,1.174652,11350.73,None,
4.179065,1.174652,11350.73,None,
4.192415,1.174652,11350.73,None,
4.206956,1.222974,11635.37,None,
4.220772,1.222974,11635.37,None,
4.234109,1.222974,11635.37,None,
4.248678,1.222974,11635.37,None,
4.262869,1.222974,11635.37,None,
4.278996,1.222974,11635.37,None,
4.295723,1.222974,11635.37,None,
4.30405,1.715248,11280,None,Yes
4.317829,1.715248,11280,None,
4.331484,1.715248,11280,None,
4.346259,1.715248,11280,None,
4.359334,1.715248,11280,None,
4.373606,1.715248,11280,None,
4.387718,1.715248,11280,None,
4.401103,1.715248,11280,None,
4.415874,5.233704,11139.06,Exhale2,
4.430818,5.233704,11139.06,None,
4.449071,5.233704,11139.06,None,
4.4577,5.233704,11139.06,None,
4.470209,5.233704,11139.06,None,
4.48575,5.233704,11139.06,None,
4.498522,5.233704,11139.06,None,
4.51251,5.172748,11421.63,None,
4.526094,5.172748,11421.63,None,
4.540287,5.172748,11421.63,None,
4.553373,5.172748,11421.63,None,
4.567677,5.172748,11421.63,None,
4.58169,5.172748,11421.63,None,
4.600345,5.172748,11421.63,None,
4.609422,3.786971,11280,None,
4.623846,3.786971,11280,None,
4.637443,3.786971,11280,None,
4.650956,3.786971,11280,None,
4.665293,3.786971,11280,None,
4.679026,3.786971,11280,None,
4.694219,3.786971,11280,None,
4.707163,3.786971,11280,None,
4.720927,3.038673,11563.95,None,
4.734118,3.038673,11563.95,None,
4.754957,3.038673,11563.95,None,
4.762836,3.038673,11563.95,None,
4.776146,3.038673,11563.95,None,
4.797159,3.038673,11563.95,None,
4.805515,3.038673,11563.95,None,
4.818386,2.622741,11350.73,None,
4.831325,2.622741,11350.73,None,
4.845157,2.622741,11350.73,None,
4.858928,2.622741,11350.73,None,
4.87308,2.622741,11350.73,None,
4.887062,2.622741,11350.73,None,
4.907168,2.622741,11350.73,None,
4.915065,2.622741,11350.73,None,
4.928905,2.069368,11492.7,None,
4.942812,2.069368,11492.7,None,
4.95678,2.069368,11492.7,None,
4.970443,2.069368,11492.7,None,
4.984595,2.069368,11492.7,None,
4.998831,2.069368,11492.7,None,
5.012254,2.069368,11492.7,None,
5.026128,1.839239,11563.95,None,
5.040651,1.839239,11563.95,None,
5.060507,1.839239,11563.95,None,
5.070468,1.839239,11563.95,None,
5.081489,1.839239,11563.95,None,
5.094603,1.839239,11563.95,None,
5.110601,1.839239,11563.95,None,
5.123074,1.539407,11635.37,None,
5.136752,1.539407,11635.37,None,
5.150827,1.539407,11635.37,None,
5.165244,1.539407,11635.37,None,
5.17854,1.539407,11635.37,None,
5.192232,1.539407,11635.37,None,
5.211355,1.539407,11635.37,None,
