time,speed_sensor,flex_sensor,action_time,record_time
0.0149065,1.670278,11068.84,None,
0.0316384,1.471177,11492.7,None,
0.040729,1.471177,11492.7,None,
0.0562212,1.471177,11492.7,None,
0.0698643,1.471177,11492.7,None,
0.08205429,1.471177,11492.7,None,
0.0962486,1.471177,11492.7,None,
0.1098725,1.471177,11492.7,None,
0.1233245,1.471177,11492.7,None,
0.1376025,1.416812,11209.44,None,
0.1529376,1.416812,11209.44,None,
0.1646644,1.416812,11209.44,None,
0.1791712,1.416812,11209.44,None,
0.2001469,1.416812,11209.44,None,
0.2209304,1.416812,11209.44,None,
0.2335376,1.416812,11280,None,
0.2478761,1.416812,11280,None,
0.2611341,1.416812,11280,None,
0.2752137,1.416812,11280,None,
0.2894725,1.416812,11280,None,
0.3032396,1.416812,11280,None,
0.3169712,1.416812,11280,None,
0.330771,1.416812,11280,None,
0.3496802,1.285225,11280,None,
0.3607855,1.285225,11280,None,
0.3724518,1.285225,11280,None,
0.3864102,1.285225,11280,None,
0.4004636,1.285225,11280,None,
0.4147146,1.285225,11280,None,
0.4281426,1.285225,11280,None,
0.4416986,1.139313,10928.92,None,
0.4560881,1.139313,10928.92,None,
0.4699362,1.139313,10928.92,None,
0.4832227,1.139313,10928.92,None,
0.5028103,1.139313,10928.92,None,
0.5117252,1.139313,10928.92,None,
0.5260045,1.139313,10928.92,None,
0.5399318,1.004353,11350.73,None,
0.553202,1.004353,11350.73,None,
0.5684014,1.004353,11350.73,None,
0.5810506,1.004353,11350.73,None,
0.5961351,1.004353,11350.73,None,
0.6113753,1.004353,11350.73,None,
0.6233064,1.004353,11350.73,None,
0.6371212,1.004353,11350.73,None,
0.655225,0.920285,11492.7,None,
0.6640974,0.920285,11492.7,None,
0.6777329,0.920285,11492.7,None,
0.691477,0.920285,11492.7,None,
0.7055997,0.920285,11492.7,None,
0.720569,0.920285,11492.7,None,
0.733254,0.920285,11492.7,None,
0.7469639,0.899011,11350.73,None,
0.7614355,0.899011,11350.73,None,
0.7765929,0.899011,11350.73,None,
0.788734,0.899011,11350.73,None,
0.8074116,0.899011,11350.73,None,
0.8169741,0.899011,11350.73,None,
0.8306155,0.899011,11350.73,None,
0.8447444,0.899011,11350.73,None,
0.8583791,0.820729,11068.84,None,
0.8724425,0.820729,11068.84,None,
0.8862882,0.820729,11068.84,None,
0.9001364,0.820729,11068.84,None,
0.9141698,0.820729,11068.84,None,
0.928201,0.820729,11068.84,None,
0.9418095,0.820729,11068.84,None,
0.9609362,0.746908,11635.37,None,
0.9695907,0.746908,11635.37,None,
0.9849451,0.746908,11635.37,None,
0.9981857,0.746908,11635.37,None,
1.012204,0.746908,11635.37,None,
1.027038,0.746908,11635.37,None,
1.042611,0.746908,11635.37,None,
1.054156,0.695234,10998.79,None,
