time,speed_sensor,flex_sensor,action_time,record_time
0.0149509,0.234099,11209.44,None,
0.0306172,0.234099,11209.44,None,
0.0434764,0.234099,11209.44,None,
0.0576018,0.217317,11280,None,
0.0720664,0.217317,11280,None,
0.0892164,0.217317,11280,None,
0.0994147,0.217317,11280,None,
0.1120869,0.217317,11280,None,
0.1255938,0.217317,11280,None,
0.1398567,0.217317,11280,None,
0.1539053,0.217317,11280,None,
0.1666117,0.201317,11068.84,None,
0.1809551,0.201317,11068.84,None,
0.1944647,0.201317,11068.84,None,
0.2078341,0.201317,11068.84,None,
0.2228443,0.201317,11068.84,None,
0.240823,0.201317,11068.84,None,
0.24996,0.201317,11068.84,None,
0.264049,0.186084,10928.92,None,
0.2780029,0.186084,10928.92,None,
0.2916326,0.186084,10928.92,None,
0.3074879,0.186084,10928.92,None,
0.3199616,0.186084,10928.92,None,
0.3330133,0.186084,10928.92,None,
0.3472521,0.186084,10928.92,None,
0.3608875,0.186084,10928.92,None,
0.3756323,0.186084,11068.84,None,
0.3939197,0.186084,11068.84,None,
0.403545,0.186084,11068.84,None,
0.4170308,0.186084,11068.84,None,
0.4306124,0.186084,11068.84,None,
0.4444675,0.186084,11068.84,None,
0.4582362,0.186084,11068.84,None,
0.4720534,0.171602,11139.06,None,
0.4863507,0.171602,11139.06,None,
0.5000373,0.171602,11139.06,None,
0.5156868,0.171602,11139.06,None,
0.5280997,0.171602,11139.06,None,
0.5463167,0.171602,11139.06,None,
0.5558663,0.171602,11139.06,None,
0.5687703,0.157855,11068.84,None,
0.5829924,0.157855,11068.84,None,
0.5973386,0.157855,11068.84,None,
0.6112735,0.157855,11068.84,None,
0.6251636,0.157855,11068.84,None,
0.6391153,0.157855,11068.84,None,
0.6524886,0.157855,11068.84,None,
0.6664522,0.157855,11068.84,None,
0.6812255,0.164535,11068.84,None,
0.6998553,0.164535,11068.84,None,
0.7082256,0.164535,11068.84,None,
0.7235996,0.164535,11068.84,None,
0.7359856,0.164535,11068.84,None,
0.7494873,0.164535,11068.84,None,
0.7638018,0.164535,11068.84,None,
0.7775731,0.151154,11139.06,None,
0.791463,0.151154,11139.06,None,
0.8057033,0.151154,11139.06,None,
0.8199469,0.151154,11139.06,None,
0.8332803,0.151154,11139.06,None,
0.853126,0.151154,11139.06,None,Yes
0.8606505,0.151154,11139.06,None,
0.8748001,0.151154,11139.06,None,
0.8889492,0.151154,11139.06,None,
0.902576,0.151154,11139.06,None,
0.9163399,0.151154,11139.06,None,
0.9333447,0.151154,11139.06,None,
0.9452,0.151154,11139.06,None,
0.9588423,0.151154,11139.06,None,
0.9723027,0.151154,11139.06,None,
0.9858197,0.178642,10998.79,None,
1.004813,0.178642,10998.79,None,
1.01391,0.178642,10998.79,None,
1.028149,0.178642,10998.79,None,
1.043262,0.178642,10998.79,None,
1.056242,0.178642,10998.79,None,
1.068677,0.178642,10998.79,None,
1.082818,0.178642,11350.73,None,
1.097256,0.178642,11350.73,None,
1.110171,0.178642,11350.73,None,
1.124852,0.178642,11350.73,None,
1.141253,0.178642,11350.73,None,
1.157492,0.178642,11350.73,None,
1.166099,0.178642,11350.73,None,
1.180742,0.178642,11350.73,None,
1.194388,0.185881,11635.37,Inhale,
1.208186,0.185881,11635.37,None,
1.223026,0.185881,11635.37,None,
1.236534,0.185881,11635.37,None,
1.249445,0.185881,11635.37,None,
1.264151,0.185881,11635.37,None,
1.277856,0.185881,11635.37,None,
1.291697,0.2091,11706.96,None,
1.312456,0.2091,11706.96,None,
1.321535,0.2091,11706.96,None,
1.332796,0.2091,11706.96,None,
1.348569,0.2091,11706.96,None,
1.360401,0.2091,11706.96,None,
1.374485,0.2091,11706.96,None,
1.388627,0.2091,11706.96,None,
1.40211,0.2091,11706.96,None,
1.416154,0.2091,11706.96,None,
1.430397,0.2091,11706.96,None,
1.4441,0.2091,11706.96,None,
1.470861,0.2091,11706.96,None,
1.486284,0.2091,11706.96,None,
1.499493,0.2091,11778.73,None,
1.513602,0.2091,11778.73,None,
1.527257,0.2091,11778.73,None,
1.541224,0.2091,11778.73,None,
1.55783,0.2091,11778.73,None,
1.568215,0.2091,11778.73,None,
1.583403,0.2091,11778.73,None,
1.596927,0.2091,11778.73,None,
1.615512,0.193491,11922.79,None,
1.624339,0.193491,11922.79,None,
1.638587,0.193491,11922.79,None,
1.652061,0.193491,11922.79,None,
1.665869,0.193491,11922.79,None,
1.680139,0.193491,11922.79,None,
1.694297,0.193491,11922.79,None,
1.707543,0.193491,11850.67,None,
1.722229,0.193491,11850.67,None,
1.735339,0.193491,11850.67,None,
1.749557,0.193491,11850.67,None,
1.77073,0.193491,11850.67,None,
1.778531,0.193491,11850.67,None,
1.790768,0.193491,11850.67,None,
1.805523,0.201103,11995.09,None,
1.818818,0.201103,11995.09,None,
1.832458,0.201103,11995.09,None,
1.847032,0.201103,11995.09,None,
1.861176,0.201103,11995.09,None,
1.874385,0.201103,11995.09,None,
1.888695,0.201103,11995.09,None,
1.90234,0.201103,11995.09,None,
1.920912,0.185881,12067.57,None,
1.93045,0.185881,12067.57,None,
1.94366,0.185881,12067.57,None,
1.957769,0.185881,12067.57,None,
1.973172,0.185881,12067.57,None,
1.985964,0.185881,12067.57,None,
1.999525,0.185881,12067.57,None,
2.014051,0.171409,11922.79,None,
2.027407,0.171409,11922.79,None,
2.040773,0.171409,11922.79,None,
2.055551,0.171409,11922.79,None,
2.073834,0.171409,11922.79,None,
2.082656,0.171409,11922.79,None,
2.096932,0.171409,11922.79,None,
2.109624,0.171409,11995.09,None,
2.124087,0.171409,11995.09,None,
2.13864,0.171409,11995.09,None,
2.152455,0.171409,11995.09,None,
2.166003,0.171409,11995.09,None,
2.182101,0.171409,11995.09,None,
2.19349,0.171409,11995.09,None,
2.20734,0.171409,11995.09,None,
2.227233,0.171409,12140.22,None,
2.235473,0.171409,12140.22,None,
2.249171,0.171409,12140.22,None,
2.263446,0.171409,12140.22,None,
2.276914,0.171409,12140.22,None,
2.291353,0.171409,12140.22,None,
2.305213,0.171409,12140.22,None,
2.318681,0.164535,11706.96,None,
2.332246,0.164535,11706.96,None,
2.346676,0.164535,11706.96,None,
2.360052,0.164535,11706.96,None,
2.379685,0.164535,11706.96,None,
2.390556,0.164535,11706.96,None,
2.401737,0.164535,11706.96,None,
2.415745,0.164535,11706.96,None,
2.430098,0.144653,11850.67,None,
2.442965,0.144653,11850.67,None,
2.457273,0.144653,11850.67,None,
2.47139,0.144653,11850.67,None,
2.484977,0.144653,11850.67,None,
2.499007,0.144653,11850.67,None,
2.513298,0.144653,11850.67,None,
2.531734,0.144653,12140.22,None,
2.540794,0.144653,12140.22,None,
2.555247,0.144653,12140.22,None,
2.568753,0.144653,12140.22,None,
2.582294,0.144653,12140.22,None,
2.59819,0.144653,12140.22,None,
2.609685,0.144653,12140.22,None,
2.624152,0.132337,11995.09,None,
2.63829,0.132337,11995.09,None,
2.651632,0.132337,11995.09,None,
2.666012,0.132337,11995.09,None,
2.685271,0.132337,11995.09,None,
2.693371,0.132337,11995.09,None,
2.707208,0.132337,11995.09,None,
2.721754,0.132337,11995.09,None,
2.735121,0.132337,11850.67,None,
2.749058,0.132337,11850.67,None,
2.763712,0.132337,11850.67,None,
2.776694,0.132337,11850.67,None,
2.790975,0.132337,11850.67,None,
2.806691,0.132337,11850.67,None,
2.818577,0.132337,11850.67,None,
2.837491,0.33,11995.09,None,
2.846312,0.33,11995.09,None,
2.860434,0.33,11995.09,None,
2.874015,0.33,11995.09,None,
2.88844,0.33,11995.09,None,
2.901498,0.33,11995.09,None,
2.915635,0.33,11995.09,None,
2.929821,0.201103,11995.09,None,
2.943246,0.201103,11995.09,None,
2.95733,0.201103,11995.09,None,
2.971284,0.201103,11995.09,None,
2.990235,0.201103,11995.09,None,
2.999161,0.201103,11995.09,None,
3.014918,0.201103,11995.09,None,
3.027094,0.201103,11995.09,None,
3.040863,0.157672,12067.57,None,
3.055453,0.157672,12067.57,None,
3.068536,0.157672,12067.57,None,
3.081892,0.157672,12067.57,None,
3.09638,0.157672,12067.57,None,
3.109353,0.157672,12067.57,None,
3.123918,0.157672,12067.57,None,
3.143068,0.157672,12067.57,None,
3.151765,0.157672,12067.57,None,
3.165596,0.157672,12067.57,None,
3.179765,0.157672,12067.57,None,
3.193338,0.157672,12067.57,None,
3.207268,0.157672,12067.57,None,
3.223101,0.157672,12067.57,None,
3.234499,0.157672,12067.57,None,
3.248841,0.164379,11922.79,None,
3.26346,0.164379,11922.79,None,
3.276409,0.164379,11922.79,None,
3.295813,0.164379,11922.79,None,
3.304409,0.164379,11922.79,None,
3.317762,0.164379,11922.79,None,
3.33193,0.164379,11922.79,None,
3.3468,0.178477,11850.67,None,
3.359803,0.178477,11850.67,None,
3.373762,0.178477,11850.67,None,
3.38814,0.178477,11850.67,None,
3.401654,0.178477,11850.67,None,
3.415378,0.178477,11850.67,None,
3.431366,0.178477,11850.67,None,
3.447921,0.171409,11850.67,None,
3.457527,0.171409,11850.67,None,
3.471342,0.171409,11850.67,None,
3.484679,0.171409,11850.67,None,
3.499079,0.171409,11850.67,None,
3.513066,0.171409,11850.67,None,
3.526354,0.171409,11850.67,None,
3.540202,0.171409,11850.67,None,
3.55466,0.193318,11922.79,None,
3.568687,0.193318,11922.79,None,
3.582113,0.193318,11922.79,None,
3.600971,0.193318,11922.79,None,
3.609096,0.193318,11922.79,None,
3.624658,0.193318,11922.79,None,
3.639819,0.193318,11922.79,None,
3.651088,0.25127,11922.79,None,
3.665135,0.25127,11922.79,None,
3.679016,0.25127,11922.79,None,
3.692144,0.25127,11922.79,None,
3.706954,0.25127,11922.79,None,
3.721465,0.25127,11922.79,None,
3.734805,0.25127,11922.79,None,
3.753658,0.25127,11922.79,None,
3.762557,0.298846,11850.67,None,
3.775558,0.298846,11850.67,None,
3.790091,0.298846,11850.67,None,
3.804556,0.298846,11850.67,None,
3.818614,0.298846,11850.67,None,
3.831883,0.298846,11850.67,None,
3.847558,0.298846,11850.67,None,Yes
3.859262,3.040503,11563.95,None,
3.873516,3.040503,11563.95,None,
3.887866,3.040503,11563.95,None,
3.906193,3.040503,11563.95,None,
3.914969,3.040503,11563.95,None,
3.929487,3.040503,11563.95,None,
3.942503,3.040503,11563.95,None,
3.956694,3.040503,11563.95,None,
3.970851,4.994729,11421.63,Exhale1,
3.986123,4.994729,11421.63,None,
3.998608,4.994729,11421.63,None,
4.012728,4.994729,11421.63,None,
4.026072,4.994729,11421.63,None,
4.040617,4.994729,11421.63,None,
4.061908,4.994729,11421.63,None,
4.071329,4.043932,11421.63,None,
4.08206,4.043932,11421.63,None,
4.096977,4.043932,11421.63,None,
4.110335,4.043932,11421.63,None,
4.1245,4.043932,11421.63,None,
4.1387,4.043932,11421.63,None,
4.151491,4.043932,11421.63,None,
4.165836,2.623319,11209.44,None,
4.179752,2.623319,11209.44,None,
4.193469,2.623319,11209.44,None,
4.212024,2.623319,11209.44,None,
4.221417,2.623319,11209.44,None,
4.234485,2.623319,11209.44,None,
4.248504,2.623319,11209.44,None,
4.264321,2.623319,11209.44,None,
4.276736,1.935994,11280,None,
4.297495,1.935994,11280,None,
4.306257,1.935994,11280,None,
4.320374,1.935994,11280,None,
4.332731,1.935994,11280,None,
4.346748,1.935994,11280,None,
4.36521,1.935994,11280,None,
4.374084,1.715689,11280,None,
4.388299,1.715689,11280,None,
4.402299,1.715689,11280,None,
4.416055,1.715689,11280,None,
4.42918,1.715689,11280,None,
4.442167,1.715689,11280,None,
4.456714,1.715689,11280,None,
4.471985,1.715689,11421.63,None,
4.48385,1.715689,11421.63,None,
4.498338,1.715689,11421.63,None,
4.517133,1.715689,11421.63,None,
4.525941,1.715689,11421.63,None,
4.540108,1.715689,11421.63,None,
4.554568,1.715689,11421.63,None,
4.567631,1.715689,11421.63,None,
4.581629,1.715689,11421.63,None,
4.595175,1.715689,11421.63,None,
4.608423,1.715689,11421.63,None,
4.623304,1.715689,11421.63,None,
4.637642,1.715689,11421.63,None,
4.650501,1.715689,11421.63,None,
4.670392,1.715689,11421.63,None,
4.680329,1.568652,11350.73,None,
4.692607,1.568652,11350.73,None,
4.706428,1.568652,11350.73,None,
4.720384,1.568652,11350.73,None,
4.733831,1.568652,11350.73,None,
4.747882,1.568652,11350.73,None,
4.761658,1.568652,11350.73,None,
4.775521,1.568652,11350.73,None,
4.789983,1.512017,11492.7,None,
4.804075,1.512017,11492.7,None,
4.822466,1.512017,11492.7,None,
4.831308,1.512017,11492.7,None,
4.844923,1.512017,11492.7,None,
4.858798,1.512017,11492.7,None,
4.873176,1.512017,11492.7,None,
4.889028,3.789074,11492.7,None,
4.900481,3.789074,11492.7,None,Yes
4.915102,3.789074,11492.7,None,
4.928843,3.789074,11492.7,None,
4.94222,3.789074,11492.7,None,
4.956411,3.789074,11492.7,None,
4.975152,3.789074,11492.7,None,
4.983709,8.826146,11139.06,Exhale2,
4.998985,8.826146,11139.06,None,
5.012463,8.826146,11139.06,None,
5.025987,8.826146,11139.06,None,
5.039902,8.826146,11139.06,None,
5.053748,8.826146,11139.06,None,
5.066888,8.826146,11139.06,None,
5.081549,8.826146,11139.06,None,
5.096795,8.158516,11280,None,
5.108559,8.158516,11280,None,
5.129584,8.158516,11280,None,
5.138992,8.158516,11280,None,
5.149836,8.158516,11280,None,
5.164186,8.158516,11280,None,
5.178123,8.158516,11280,None,
5.191913,5.486468,11350.73,None,
5.206165,5.486468,11350.73,None,
5.219925,5.486468,11350.73,None,
5.233231,5.486468,11350.73,None,
5.247512,5.486468,11350.73,None,
5.261785,5.486468,11350.73,None,
5.280413,5.486468,11350.73,None,
5.289618,5.486468,11350.73,None,
5.304905,5.422451,11280,None,
5.316846,5.422451,11280,None,
5.331133,5.422451,11280,None,
5.345345,5.422451,11280,None,
5.358737,5.422451,11280,None,
5.372691,5.422451,11280,None,
5.386882,5.422451,11280,None,
