time,speed_sensor,flex_sensor,action_time,record_time
0.014001,0.171865,11563.95,None,
0.0300724,0.171865,11563.95,None,
0.0428398,0.171865,11563.95,None,
0.0563513,0.171865,11563.95,None,
0.0702526,0.171865,11563.95,None,
0.0839631,0.171865,11563.95,None,
0.09772979,0.171865,11563.95,None,
0.1118485,0.171865,11563.95,None,
0.1267344,0.171865,11706.96,None,
0.1452557,0.171865,11706.96,None,
0.1527858,0.171865,11706.96,None,
0.1664673,0.171865,11706.96,None,
0.1808477,0.171865,11706.96,None,
0.1948454,0.171865,11706.96,None,
0.2097996,0.171865,11706.96,None,
0.222304,0.171865,11492.7,None,
0.2362011,0.171865,11492.7,None,
0.2503614,0.171865,11492.7,None,
0.2640542,0.171865,11492.7,None,
0.277774,0.171865,11492.7,None,
0.2965092,0.171865,11492.7,None,
0.305624,0.171865,11492.7,None,
0.3197742,0.171865,11492.7,None,
0.3334198,0.178877,11563.95,None,
0.3473964,0.178877,11563.95,None,
0.3608307,0.178877,11563.95,None,
0.3745481,0.178877,11563.95,None,
0.3889135,0.178877,11563.95,None,
0.4031405,0.178877,11563.95,None,
0.4182096,0.178877,11563.95,None,
0.4310298,0.171865,11563.95,None,
0.4498373,0.171865,11563.95,None,
0.4584335,0.171865,11563.95,None,
0.4723806,0.171865,11563.95,None,
0.4864456,0.171865,11563.95,None,
0.499353,0.171865,11563.95,None,
0.51399,0.171865,11563.95,None,
0.5280805,0.158105,11635.37,None,
0.5411522,0.158105,11635.37,None,
0.5556936,0.158105,11635.37,None,
0.569897,0.158105,11635.37,None,
0.583934,0.158105,11635.37,None,
0.5923756,0.158105,11635.37,None,
0.6084073,0.158105,11635.37,None,
0.6208224,0.145063,11492.7,None,
0.6350288,0.145063,11492.7,None,
0.6487249,0.145063,11492.7,None,
0.6626376,0.145063,11492.7,None,
0.6768261,0.145063,11492.7,None,
0.6905004,0.145063,11492.7,None,
0.7045012,0.145063,11492.7,None,
0.7191806,0.145063,11492.7,None,
0.7383136,0.145063,11492.7,None,
0.7466705,0.145063,11492.7,None,
0.7593076,0.145063,11492.7,None,
0.7731001,0.145063,11492.7,None,
0.7873099,0.145063,11492.7,None,
